u,v,key,cycleway,cycleway:both,cycleway:left,cycleway:right,cycleway_all
71942069,71929021,0,lane,,,,[]
71942069,7605129044,0,lane,,,,[]
71942094,61179360,0,,,,,[]
71942094,1690030747,0,,,,lane,[]
71942105,12070141614,0,,,share_busway,track,[]
71942105,939250378,0,,,share_busway,track,[]
71942121,1036547414,0,,no,,,[]
71942121,71952831,0,,no,,,[]
71942121,71951261,0,,no,,,[]
71942180,71922749,0,,no,,,[]
71942180,71946558,0,,no,,,[]
71942180,71923911,0,,no,,,[]
71942212,61171114,0,,,,,[]
71942212,71917803,0,,,,lane,[]
71942232,1044009808,0,,,,,[]
71942232,71929370,0,,,,,[]
71942273,7150680407,0,,no,,,[]
71942285,71932617,0,,,,,[]
71942285,71936696,0,,,no,lane,[]
71942285,71953576,0,,,no,lane,[]
71942309,71924977,0,,no,,,[]
71942309,1047162750,0,,,no,track,[]
71942338,7893970349,0,,,,track,[]
71942387,71931875,0,,no,,,[]
71942387,61170444,0,,no,,,[]
71942387,71940816,0,,,,,[]
71942457,61176237,0,,no,no,,[]
71942457,71921909,0,,,,,[]
71942479,71921397,0,,,,,[]
71942479,71935959,0,,,,,[]
71942564,71952026,0,,,,,[]
71942564,71953648,0,,,,,[]
71942628,10196230419,0,,,no,track,[]
71942639,71936516,0,,,,,[]
71942639,9073283991,0,,,,,[]
71942649,61172463,0,,,,,[]
71942649,61176231,0,,,,,[]
71942730,71935412,0,,no,,,[]
71942730,71921415,0,,,,,[]
71942878,3862502289,0,,,,,[]
71942878,71945807,0,,,,,[]
71942878,3593702544,0,,,,lane,[]
71942981,6287676998,0,lane,,,,[]
71942981,945798744,0,,no,,,[]
71942981,5458392907,0,,no,,,[]
71942981,945798740,0,lane,,,,[]
71942991,71916599,0,,,,,[]
71942991,71921318,0,,no,,,[]
71942991,61171091,0,,no,,,[]
71943115,71922472,0,,,,,[]
71943115,71923161,0,,,shared_lane,lane,[]
71943115,71952460,0,,,shared_lane,separate,[]
71943115,71952460,1,,,,,[]
71943156,71946634,0,,,,,[]
71943156,71925644,0,,,,,[]
71943156,71950273,0,,,,,[]
71943264,71937379,0,,,,,[]
71943264,12347356459,0,,,,,[]
71943264,5238078483,0,,,,,[]
71943281,71915813,0,,,,,[]
71943281,71923104,0,,,,,[]
71943296,61175938,0,,,,,[]
71943390,8622734913,0,,,,,[]
71943390,6869982281,0,,,,,[]
71943390,3613740664,0,,,,,[]
71943401,71929085,0,,,shared_lane,lane,[]
71943401,11329857140,0,,,shared_lane,lane,[]
71943401,71927141,0,,,,,[]
71943465,71949344,0,,,,,[]
71943465,71949322,0,,,,,[]
71943465,71949195,0,,,,,[]
71943465,71915624,0,,,,,[]
71943500,71951952,0,,,,,[]
71943500,71927192,0,,,,,[]
71943500,71937311,0,,,,,[]
71943554,61173303,0,,,,,[]
71943554,71935240,0,,no,,,[]
71943649,71934472,0,,,,,[]
71943649,71932617,0,shared_lane,,,,[]
71943923,5843755089,0,,no,,,[]
71943923,61180630,0,,no,,,[]
71943923,71918445,0,,,,,[]
71943976,71926800,0,shared_lane,,,,[]
71943976,71921150,0,shared_lane,,,,[]
71944156,10197834429,0,,no,,,[]
71944226,71921728,0,,,shared_lane,lane,[]
71944226,71929085,0,,,shared_lane,lane,[]
71944226,71953056,0,,,,,[]
71944272,12372822037,0,,,,,[]
71944272,71944664,0,,,,,[]
71944327,61171456,0,shared_lane,,,,[]
71944327,71921650,0,shared_lane,,,,[]
71944327,71937918,0,,,,,[]
71944478,71924880,0,,,,,[]
71944568,71921132,0,,no,,,[]
71944568,71923104,0,,no,,,[]
71944568,71943281,0,,,,,[]
71944568,71928101,0,,no,,,[]
71944650,71943976,0,,,,,[]
71944650,1043831444,0,,,,,[]
71944664,71944272,0,,,,,[]
71944664,1080012784,0,,,,,[]
71944725,1692583004,0,,,,,[]
71944725,61170908,0,,,,,[]
71944725,61170890,0,,,,,[]
71944738,71925657,0,,,,,[]
71944823,71929945,0,,,track,track,[]
71944823,11779209381,0,,,track,track,[]
71944929,8796934949,0,,,,,[]
71944929,1949661751,0,,,,,[]
71944929,1949661741,0,,,,,[]
71945000,8622734910,0,,,,,[]
71945000,8622734913,0,,,,,[]
71945000,71941230,0,,,,,[]
71945047,3603321563,0,,,,,[]
71945047,3593702537,0,,,,track,[]
71945060,71945631,0,,,,,[]
71945060,1734854834,0,,,,,[]
71945060,3593708480,0,,,,,[]
71945118,61180738,0,,,,,[]
71945118,71951971,0,,,,,[]
71945118,71931968,0,,,,,[]
71945153,71952026,0,,,,,[]
71945153,71952579,0,,,,,[]
71945153,71946779,0,,,,,[]
71945217,8024797545,0,,,,,[]
71945217,71918731,0,,,no,share_busway,[]
71945249,71928177,0,,,,,[]
71945249,61173821,0,,,,,[]
71945292,71927044,0,,,,,[]
71945292,71914426,0,,no,,,[]
71945453,5799456231,0,,no,,,[]
71945453,71930538,0,,no,,,[]
71945453,71939317,0,,no,,,[]
71945533,71919169,0,,,,,[]
71945601,61172132,0,,,,,[]
71945607,71949732,0,,,,,[]
71945631,71945060,0,,,,,[]
71945631,61172071,0,,,,,[]
71945631,5458837573,0,,,,,[]
71945680,1028653979,0,,lane,,,[]
71945680,1028653492,0,,lane,,,[]
71945680,71917093,0,,,,,[]
71945764,61177546,0,,,,,[]
71945764,71936688,0,,,,,[]
71945764,71931460,0,shared_lane,no,,,[]
71945807,71935591,0,,,,,[]
71945932,61170313,0,,no,,,[]
71945932,61172173,0,,no,,,[]
71945932,71951982,0,,,,,[]
71946138,11047357978,0,,,,,[]
71946138,71930121,0,,,,,[]
71946138,61170751,0,,,,,[]
71946196,71919313,0,,,,,[]
71946196,61177197,0,,,,,[]
71946196,71949802,0,,,no,track,[]
71946215,71924122,0,,,,,[]
71946215,71924668,0,,no,,,[]
71946262,71933814,0,,,,,[]
71946284,71919884,0,,,,,[]
71946325,71936724,0,,no,,,[]
71946325,71938508,0,,,,,[]
71946334,1083123948,0,shared_lane,,,,[]
71946334,1083123961,0,shared_lane,no,,,[]
71946351,71927337,0,,,,,[]
71946379,71942338,0,,,,,[]
71946379,71929897,0,,,,,[]
71946379,71927192,0,,,,,[]
71946407,71923417,0,,,,,[]
71946502,71926800,0,,,,,[]
71946548,1527697338,0,,,lane,shared_lane,[]
71946558,71954159,0,,,,,[]
71946558,71942180,0,,no,,,[]
71946575,61170882,0,,,,,[]
71946575,61172108,0,,,lane,no,[]
71946575,10147040106,0,,,,,[]
71946606,5458392887,0,lane,,,,[]
71946606,71941887,0,lane,,,,[]
71946606,5458424271,0,,no,,,[]
71946613,71940932,0,,,,,[]
71946613,71951726,0,,,,,[]
71946634,71931425,0,,,,,[]
71946634,10208436234,0,shared_lane,,,,[]
71946634,71952206,0,shared_lane,,,,[]
71946644,61170320,0,,,,,[]
71946653,1177127123,0,,no,,,[]
71946653,71931051,0,,no,,,[]
71946662,5456486719,0,,,,,[]
71946779,71954277,0,,,,,[]
71946779,71936707,0,,,,,[]
71946779,71945153,0,,,,,[]
71946812,71928786,0,,,,,[]
71946823,71931620,0,,no,,,[]
71946972,12021430255,0,,,,,[]
71946972,12021430256,0,,,,,[]
71946972,71928134,0,,no,,,[]
71947029,61171356,0,,,,track,[]
71947029,61171355,0,,,,,[]
71947029,71921397,0,,,,,[]
71947095,5674748304,0,,,,,[]
71947095,5674744918,0,,,,,[]
71947095,3850634655,0,,,,,[]
71947095,3603211302,0,,,,,[]
71947149,71954070,0,,separate,,,[]
71947176,71932781,0,,,,,[]
71947176,71929467,0,,,,,[]
71947199,71930280,0,,no,,,[]
71947199,71927426,0,,no,,,[]
71947199,7839463951,0,,,,,[]
71947231,1047109510,0,,,no,share_busway,[]
71947274,71918262,0,,,,,[]
71947343,10224499405,0,,,,,[]
71947343,71942212,0,,,no,lane,[]
71947496,71921685,0,,no,,,[]
71947496,71925428,0,,no,,,[]
71947496,71929868,0,,no,,,[]
71947496,71954205,0,,no,,,[]
71947551,71921374,0,shared_lane,,,,[]
71947551,7490975006,0,,,,,[]
71947551,6904852097,0,shared_lane,,,,[]
71947595,1305369629,0,,,,,[]
71947595,71924398,0,,,,,[]
71947790,1039714849,0,,no,,,[]
71947790,71936477,0,,no,,,[]
71947806,11683585408,0,,no,,,[]
71947806,71914426,0,,,,,[]
71947870,71931051,0,,no,,,[]
71947912,7949642765,0,,,,,[]
71947912,61172164,0,,,,,[]
71947912,71916731,0,,,,,[]
71947912,71934543,0,,,,,[]
71947932,71935240,0,,,,,[]
71947932,61177298,0,,,,,[]
71947932,61173310,0,,,,,[]
71947935,71941130,0,,,,,[]
71947960,61173045,0,,,,,[]
71947960,71927881,0,,,,,[]
71948241,12070141614,0,,,share_busway,track,[]
71948241,12070141615,0,,,share_busway,track,[]
71948241,5456557565,0,,no,,,[]
71948254,71925505,0,,,,,[]
71948254,7655925385,0,,,,,[]
71948254,5458941758,0,,,,,[]
71948331,71924416,0,shared_lane,no,,,[]
71948331,71924684,0,,no,,,[]
71948331,8237000915,0,,,,,[]
71948393,10026606050,0,lane,,,,[]
71948393,12199943742,0,,lane,,,[]
71948393,12199943741,0,,,,,[]
71948393,5458392900,0,lane,,,,[]
71948434,71919712,0,,,,,[]
71948434,71933735,0,,,,,[]
71948447,71934349,0,,,lane,no,[]
71948447,71954402,0,,,no,track,[]
71948447,6757305427,0,,,shared_lane,lane,[]
71948454,71925583,0,,,no,track,[]
71948454,71939690,0,,,,,[]
71948463,71916682,0,,no,,,[]
71948463,71953648,0,,no,,,[]
71948463,71944664,0,,,,,[]
71948593,12353233224,0,,,,,[]
71948665,939250378,0,,,share_busway,track,[]
71948665,7606158637,0,,,,,[]
71948665,12208350210,0,,,shared_lane,lane,[]
71948702,71935374,0,,,,,[]
71948702,61172421,0,,,lane,shared_lane,[]
71948702,61172839,0,,,lane,shared_lane,[]
71948785,71951261,0,,,lane,shared_lane,[]
71948785,61171075,0,,no,,,[]
71948785,61327042,0,,,lane,shared_lane,[]
71948795,71937703,0,,,,,[]
71948795,61170393,0,,no,,,[]
71948841,71942232,0,,,,,[]
71948855,71920781,0,,no,,,[]
71948855,5456557571,0,no,,,,[]
71948965,71929467,0,,,,,[]
71948965,71926240,0,,,,,[]
71948965,71924336,0,,,,,[]
71949050,61170387,0,,no,,,[]
71949086,71933422,0,,no,,,[]
71949086,71929945,0,,no,,,[]
71949086,71921728,0,,no,,,[]
71949110,1080012784,0,,,,,[]
71949110,12142450964,0,,,,,[]
71949122,71938886,0,,,,,[]
71949122,61170554,0,,,,,[]
71949122,71936816,0,,,,,[]
71949195,71950991,0,,,,,[]
71949195,71943465,0,,,,,[]
71949195,71936286,0,,,,,[]
71949227,71937918,0,,,,,[]
71949282,71929902,0,,,,,[]
71949282,71927154,0,,,,,[]
71949322,71943465,0,,,,,[]
71949322,71919864,0,,,,,[]
71949322,71952245,0,,,,,[]
71949322,71941682,0,,,,,[]
71949344,71943465,0,,,,,[]
71949504,945798737,0,,no,,,[]
71949504,11353578554,0,,no,,,[]
71949504,71925487,0,,,,,[]
71949565,71941419,0,,no,,,[]
71949565,1028654042,0,,lane,,,[]
71949565,71951174,0,lane,,,,[]
71949565,61171388,0,,shared_lane,"['lane', 'shared_lane']","['lane', 'shared_lane']","['lane', 'shared_lane', 'lane', 'shared_lane']"
71949631,1764746279,0,,,,,[]
71949660,11817496925,0,,,,,[]
71949660,61174794,0,shared_lane,,,,[]
71949673,71938808,0,,no,,,[]
71949673,71928393,0,,,,,[]
71949691,61171723,0,,,,,[]
71949732,4626821261,0,,,lane,shared_lane,[]
71949732,71945607,0,,,,,[]
71949794,2104794554,0,,,,,[]
71949794,71923089,0,,,,,[]
71949802,71932039,0,,,no,track,[]
71949894,71920063,0,shared_lane,,,,[]
71949894,71933122,0,,,,,[]
71949894,71936623,0,shared_lane,,,,[]
71949915,5690346177,0,,,no,track,[]
71949958,61180974,0,,,,,[]
71949958,71930224,0,,,,,[]
71950138,71919286,0,,,,,[]
71950209,71948434,0,,,,,[]
71950209,61172030,0,,,,,[]
71950209,71933107,0,,,,,[]
71950273,1047189373,0,,,,,[]
71950273,71943156,0,,,,,[]
71950273,71952206,0,,,,,[]
71950325,71926222,0,,shared_lane,,,[]
71950325,71919239,0,,,,shared_lane,[]
71950325,71925125,0,"['lane', 'shared_lane']",,,,"['lane', 'shared_lane']"
71950325,61171581,0,,,,,[]
71950337,71916143,0,,,,track,[]
71950337,71950599,0,,,,,[]
71950360,10196230429,0,,,,track,[]
71950360,3431888547,0,,,,,[]
71950599,1644658378,0,,,,track,[]
71950628,7979226089,0,,no,,,[]
71950628,7979196884,0,,,,,[]
71950716,71922793,0,,,,,[]
71950716,940963153,0,,,,,[]
71950716,71918861,0,,,,,[]
71950805,71927154,0,,,,,[]
71950805,1106703946,0,,,,,[]
71950805,61176460,0,,,,,[]
71950873,61172077,0,,,,,[]
71950916,71946325,0,,no,,,[]
71950916,71951119,0,,,,,[]
71950916,71937788,0,,,,,[]
71950916,61171145,0,,no,,,[]
71950991,1587193610,0,,,,,[]
71950991,71949195,0,,,,,[]
71950991,71929775,0,,,,,[]
71951018,71920063,0,shared_lane,,,,[]
71951018,71928807,0,,,,,[]
71951018,61173441,0,shared_lane,,,,[]
71951119,71950916,0,,,,,[]
71951119,61171170,0,,no,,,[]
71951139,6759243391,0,,no,,,[]
71951139,71921308,0,,no,,,[]
71951174,581997776,0,,no,,,[]
71951174,71949565,0,lane,,,,[]
71951174,5458392892,0,lane,,,,[]
71951202,61170553,0,,,,,[]
71951202,71916612,0,,,,,[]
71951245,71925063,0,,no,,,[]
71951245,837180294,0,,no,,,[]
71951245,13114977367,0,,no,,,[]
71951261,71948785,0,,,lane,shared_lane,[]
71951261,71929511,0,,,lane,no,[]
71951261,71942121,0,,no,,,[]
71951274,325358665,0,,,,,[]
71951274,71939920,0,,no,,,[]
71951274,944779163,0,,,,,[]
71951302,71916568,0,,no,,,[]
71951302,6672590666,0,,,,,[]
71951302,5458424277,0,,no,,,[]
71951432,71933664,0,,,no,lane,[]
71951432,12067238038,0,,,,,[]
71951432,61182857,0,,,shared_lane,,[]
71951488,71921689,0,,,,,[]
71951488,71939388,0,,,,,[]
71951514,71936503,0,,,,,[]
71951514,71937379,0,shared_lane,,,,[]
71951563,3804299464,0,,,,,[]
71951563,71935656,0,,,,,[]
71951563,71929954,0,,,,,[]
71951626,5863394834,0,,,,,[]
71951626,5456585053,0,,,,track,[]
71951626,71933627,0,,,,,[]
71951639,71927287,0,,no,,,[]
71951639,71922472,0,,,,,[]
71951639,61174434,0,,no,,,[]
71951677,61170625,0,,no,,,[]
71951677,1895456958,0,,no,,,[]
71951726,71937403,0,,,,,[]
71951726,71946613,0,,,,,[]
71951726,61170357,0,,,,,[]
71951871,1047189359,0,,,,,[]
71951871,71926816,0,,,,,[]
71951884,938174709,0,,,,,[]
71951884,71932551,0,,,,,[]
71951952,71943500,0,,,,,[]
71951971,71945118,0,,,,,[]
71951971,61174749,0,,,,,[]
71951982,71951871,0,,,,,[]
71951982,71941449,0,,,,,[]
71952014,71930121,0,,no,,,[]
71952014,71917093,0,,,separate,shared_lane,[]
71952014,8334925206,0,,,separate,shared_lane,[]
71952026,71945153,0,,,,,[]
71952026,71942564,0,,,,,[]
71952078,71922372,0,,,,,[]
71952078,71935401,0,,,,,[]
71952078,71935401,1,,,,,[]
71952098,71935374,0,,,,,[]
71952098,71918232,0,,,,,[]
71952098,61172839,0,,,,,[]
71952206,71913857,0,shared_lane,,,,[]
71952206,71950273,0,,,,,[]
71952232,71930893,0,,,,,[]
71952232,71919286,0,,,,,[]
71952245,5458688007,0,,,,,[]
71952245,71917436,0,,,,,[]
71952245,71949322,0,,,,,[]
71952267,11047357977,0,,,,,[]
71952267,61170766,0,,,,,[]
71952279,8534813012,0,,no,,,[]
71952279,71949915,0,,no,,,[]
71952293,71952562,0,,,,,[]
71952333,12353233224,0,,,,,[]
71952333,61170914,0,,,,separate,[]
71952333,71917815,0,,,no,track,[]
71952384,61171512,0,,no,,,[]
71952384,1038908172,0,,no,,,[]
71952384,1027797587,0,,no,,,[]
71952405,71943296,0,,,,,[]
71952430,1047189373,0,,,,,[]
71952453,71934206,0,,,,,[]
71952453,6771343419,0,,no,,,[]
71952453,71917128,0,,no,,,[]
71952460,71922378,0,,no,,,[]
71952460,71923104,0,,no,,,[]
71952460,3437660818,0,,,shared_lane,lane,[]
71952460,71943115,0,,,shared_lane,separate,[]
71952490,7174524208,0,,,no,lane,[]
71952490,71915573,0,,no,,,[]
71952529,71925382,0,,,track,track,[]
71952529,10185086823,0,,no,,,[]
71952529,71935198,0,,,"['track', 'lane']",track,"['track', 'lane']"
71952562,71929016,0,,no,,,[]
71952562,71952293,0,,,,,[]
71952571,71950337,0,,,,track,[]
71952571,10168836613,0,,,,,[]
71952579,71945153,0,,,,,[]
71952579,71920540,0,,,,,[]
71952579,71923476,0,,,,,[]
71952605,71923899,0,,,,,[]
71952605,61170995,0,,,,,[]
71952739,71921094,0,,,,,[]
71952739,1034871028,0,shared_lane,shared_lane,,,[]
71952739,71945249,0,,,,,[]
71952751,61174601,0,shared_lane,,,,[]
71952751,61177668,0,shared_lane,,,,[]
71952751,71917823,0,,no,,,[]
71952751,71929474,0,,no,,,[]
71952754,3622471103,0,,,no,shared_lane,[]
71952754,71951488,0,,,,,[]
71952783,71924324,0,,,,,[]
71952783,71939178,0,,,,,[]
71952783,71939154,0,,,,,[]
71952786,473486904,0,,,,,[]
71952808,11683585411,0,lane,,,,[]
71952808,944779119,0,,,,,[]
71952808,71920140,0,lane,,,,[]
71952818,71943554,0,,no,,,[]
71952831,71920149,0,,no,,,[]
71952831,71919565,0,,,,,[]
71952831,71942121,0,,no,,,[]
71953032,5846347298,0,,no,,,[]
71953032,71934194,0,,no,,,[]
71953032,71936707,0,,,,,[]
71953040,71916774,0,,,,,[]
71953040,71937797,0,,,,,[]
71953056,71918195,0,,,,,[]
71953056,71922572,0,,,,,[]
71953056,71944226,0,,,,,[]
71953091,71939657,0,,,,,[]
71953109,71929961,0,,,,,[]
71953109,939265843,0,no,,,,[]
71953235,6755587644,0,,no,,,[]
71953235,945798737,0,,no,,,[]
71953235,61182026,0,,,,,[]
71953293,71937403,0,,,,,[]
71953293,61172574,0,,,,,[]
71953293,71924416,0,,,,,[]
71953368,71938499,0,,,,,[]
71953402,471266585,0,,,,,[]
71953402,9588223612,0,,,,,[]
71953410,71938041,0,,,,,[]
71953410,61172215,0,,,,,[]
71953410,61180589,0,,no,,,[]
71953499,61177197,0,,,,,[]
71953555,61170722,0,,,,,[]
71953576,7079408940,0,,,no,lane,[]
71953576,71942285,0,,,no,lane,[]
71953576,71943649,0,shared_lane,no,separate,shared_lane,[]
71953599,71938041,0,,,,,[]
71953599,7845151606,0,,,,,[]
71953599,61179616,0,,,,,[]
71953648,71948463,0,,no,,,[]
71953648,71935325,0,,no,,,[]
71953648,71942564,0,,,,,[]
71953662,7211764571,0,,no,,,[]
71953662,61171042,0,,no,,,[]
71953701,71941682,0,,,,,[]
71953701,71927192,0,,,,,[]
71953752,71939756,0,,,,,[]
71953752,1047189359,0,,,,,[]
71953838,5853339241,0,,no,,,[]
71953838,71925899,0,,,,,[]
71953912,5845617970,0,shared_lane,,,,[]
71953912,71916612,0,shared_lane,,,,[]
71953912,61170518,0,,,,,[]
71953982,71935325,0,,no,,,[]
71953982,5846347298,0,,no,,,[]
71953982,71936707,0,,,,,[]
71954058,71914436,0,,,,,[]
71954058,71939106,0,,no,,,[]
71954058,61176231,0,,,,,[]
71954070,12347356459,0,,,,,[]
71954070,71940134,0,,separate,,,[]
71954078,71935680,0,,,,,[]
71954078,71919047,0,,,,,[]
71954078,61155754,0,,,,,[]
71954159,71939561,0,,,,,[]
71954159,71946558,0,,,,,[]
71954159,71936030,0,,,,,[]
71954205,5458392910,0,lane,,,,[]
71954205,71947496,0,,no,,,[]
71954205,6287677001,0,lane,,,,[]
71954267,71921885,0,,no,,,[]
71954277,71946779,0,,,,,[]
71954277,71923476,0,,,,,[]
71954277,61171385,0,,,,,[]
71954376,71935198,0,,no,,,[]
71954376,71919935,0,,no,,,[]
71954402,71922644,0,,,,track,[]
71954696,1036547414,0,,no,,,[]
71954696,11933505974,0,,,,,[]
71954696,10197834456,0,,no,,,[]
71954744,567445525,0,,no,,,[]
71954744,567445525,1,,,,,[]
71954744,71937075,0,,,,,[]
71954744,71936724,0,,no,,,[]
71954781,61171234,0,,,no,shared_lane,[]
71954828,71923602,0,,,,,[]
71954828,71934567,0,,,,,[]
71954828,71933735,0,,,,,[]
71954836,71916720,0,,,,,[]
71954836,61172442,0,,,,,[]
71954836,538133696,0,,,,,[]
71954879,1690913493,0,,,,,[]
71954879,71921379,0,,,,,[]
71954885,8334555994,0,,no,,,[]
71954885,71922356,0,,,,,[]
270755079,61170875,0,,,no,lane,[]
270755079,945798747,0,,no,,,[]
270755079,5458392911,0,,,,,[]
274977000,274977003,0,,,,,[]
274977003,274977000,0,,,,,[]
274977003,11391372771,0,,,,,[]
274977003,274977004,0,,,,,[]
274977004,3597247164,0,,,,,[]
274977004,274977003,0,,,,,[]
274977004,3597268231,0,,,,,[]
274977007,940963154,0,,,,,[]
274977007,3597268241,0,,,,,[]
274977007,3597268231,0,,,,,[]
274977007,1479703411,0,,,,,[]
325358665,71951274,0,,,,,[]
325358665,944779136,0,,no,,,[]
325358665,944779163,0,,,,,[]
327523291,944778994,0,,,,,[]
432805679,432805725,0,,,,,[]
432805679,61174266,0,,,,,[]
432805679,8796934967,0,,,,,[]
432805725,432805679,0,,,,,[]
432805725,61171375,0,,,,,[]
432805725,8796934964,0,,,,,[]
470512956,11779186474,0,,no,,,[]
470512956,61172212,0,,no,,,[]
470520887,61173070,0,lane,,lane,lane,[]
470520887,61180725,0,,no,,,[]
470520887,71936141,0,,,,,[]
470530980,470531464,0,,,,,[]
470530980,5456504192,0,,,,,[]
470531464,470530980,0,,,,,[]
470531464,61172635,0,,,,,[]
470531464,5456504186,0,,,,,[]
471266228,471266229,0,,,,,[]
471266228,71924298,0,,,,,[]
471266229,7894108612,0,,,,,[]
471266229,471266285,0,,,,,[]
471266285,471266286,0,,,,,[]
471266285,71932816,0,,,,,[]
471266286,71935680,0,,,,,[]
471266286,8334781996,0,,,,,[]
471266585,71914877,0,,,,,[]
471266585,71927053,0,,,,,[]
471266585,71941499,0,,,,,[]
473483343,61172720,0,,,,,[]
473486904,7259913017,0,,no,,,[]
473486904,61171594,0,,no,,,[]
473486904,71952786,0,,,,,[]
473486906,61171594,0,,,,,[]
473486907,945798754,0,,no,,,[]
473486907,61170875,0,,no,,,[]
473486907,71921303,0,,,,,[]
474952109,61179871,0,,,,,[]
474952109,61171064,0,,,,,[]
474952109,71913928,0,,no,,,[]
485459926,10197833416,0,,no,,,[]
485459926,61170944,0,,separate,,,[]
485459926,61179105,0,,separate,,,[]
527622200,61170649,0,,,no,track,[]
538133696,5456504164,0,,,,,[]
538133696,1092493816,0,,,,,[]
538133696,71954836,0,,,,,[]
538133705,1092493816,0,,,,,[]
538133705,1092493816,1,,,,,[]
555825223,61176726,0,,,no,shared_lane,[]
567426084,61183302,0,lane,lane,,,[]
567426084,71937788,0,,no,,,[]
567426084,567426153,0,lane,lane,,,[]
567426153,1032773747,0,lane,lane,,,[]
567426153,1032773720,0,,,,,[]
567426153,567426084,0,lane,lane,,,[]
567445525,71954744,0,,no,,,[]
567445525,71954744,1,,,,,[]
567445525,61179871,0,,no,,,[]
581997776,61170802,0,,,,,[]
581997776,61170845,0,,,,,[]
581997776,71951174,0,,no,,,[]
582013506,61174147,0,,,,lane,[]
582013506,71915386,0,,,,track,[]
582013686,1041959409,0,,,,shared_lane,[]
582013686,8516078602,0,,,no,lane,[]
589523396,71921635,0,,no,,,[]
599478289,10197834443,0,,no,,,[]
599478289,61173691,0,separate,separate,,,[]
599478289,61327042,0,separate,separate,,,[]
599484663,1045509075,0,,,,,[]
599484663,3593702560,0,,,,"['lane', 'track']","['lane', 'track']"
601360158,61173421,0,,,lane,no,[]
601360158,71915236,0,,no,,,[]
601360158,71923616,0,,no,,,[]
601360158,61170649,0,,,lane,no,[]
601363762,11682994929,0,,,,,[]
601363762,11682994932,0,,,shared_lane,separate,[]
601363762,61180162,0,,,,,[]
601363850,5493338399,0,,no,,,[]
601363850,5458854144,0,,no,,,[]
601363850,71928504,0,,no,,,[]
601363850,8534813012,0,,no,,,[]
604063583,61155415,0,,,,,[]
604063583,71936800,0,,,,,[]
604063583,71936370,0,,,,,[]
604063583,2546995514,0,,,,,[]
619549395,71932074,0,,,,,[]
628837043,61177968,0,,no,,,[]
628837043,61178149,0,,no,,,[]
628837242,61178192,0,,no,,,[]
628837242,61177968,0,,no,,,[]
837180291,837180296,0,,,,,[]
837180291,837180298,0,,,,,[]
837180294,71951245,0,,no,,,[]
837180294,10197833392,0,,no,,,[]
837180296,837180291,0,,,,,[]
837180296,837180294,0,,,,,[]
837180296,837180308,0,,,,,[]
837180298,837180291,0,,,,,[]
837180306,61172144,0,,separate,,,[]
837180306,10197833398,0,,,,,[]
837180306,61170957,0,,separate,,,[]
837180308,837180291,0,,,,,[]
837180308,837180296,0,,,,,[]
931018587,939250454,0,,,,,[]
931018587,12196292156,0,,,,,[]
931018587,931018597,0,,,,,[]
931018587,12548050662,0,,,,,[]
931018597,931018587,0,,,,,[]
938174709,71951884,0,,,,,[]
938174709,958992934,0,,,,,[]
938174709,64066161,0,,,,,[]
938174860,64061501,0,,,,,[]
938174864,3600585292,0,,,,,[]
938174864,3600585286,0,,,,,[]
938174864,12154549501,0,,,,,[]
939250378,71948665,0,,,share_busway,track,[]
939250378,71942105,0,,,share_busway,track,[]
939250454,931018587,0,,,,,[]
939250454,12196292156,0,,,,,[]
939250454,958887911,0,crossing,,,,[]
939265774,61172030,0,,,,,[]
939265783,71938649,0,,,,,[]
939265821,71939178,0,,,,,[]
939265821,7490975006,0,,,,,[]
939265821,71924213,0,,,,,[]
939265833,71929961,0,,,,,[]
939265843,11115618867,0,,,,,[]
939265843,71953109,0,no,,,,[]
939265843,11115618866,0,,,,,[]
940963153,71950716,0,,,,,[]
940963153,71918861,0,,,shared_lane,track,[]
940963153,940963166,0,,,no,track,[]
940963154,1984403282,0,,,,,[]
940963154,274977007,0,,,,,[]
940963154,1479703411,0,,,,,[]
940963155,1984403282,0,,,,,[]
